"","region","latitude","longitude","exposure","date","time","temperature","phosphate","nitrate","silicate","toxicity","HAB","genus","species","spec_biomass"
"673","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"low",1,"other","Chattonella antiqua",0.110924022
"674","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"medium",1,"diatom","Thalassiosira mala",0.009819636
"675","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"medium",1,"other","Alexandrium catenella",0.076174903
"676","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"diatom","Cerataulina pelagica",0.061227564
"677","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"diatom","Coscinodiscus wailesii",0.060135597
"678","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"diatom","Leptocylindrus danicus",0.079676409
"679","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"diatom","Skeletonema subsalsum",0.032362218
"680","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Chroococcus distans",0.226480565
"681","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Coelosphaerium dubium",0.282213823
"682","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Cryptaulax marina",0.292858082
"683","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Cyanodictyon planctonicum",0.163256571
"684","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Golenkinia radiata",0.263803803
"685","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Planctonema lauterbornii",0.211199153
"686","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Radiocystis geminata",0.236287094
"687","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Snowella fennica",0.390140743
"688","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"non",0,"other","Tetrastrum elegans",0.300447748
